County,Precinct,Race,Candidate,Party,Votes,VTD
DOUGLAS,Lawrence Precinct 15,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,269,000210
DOUGLAS,Lawrence Precinct 16,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,469,000220
DOUGLAS,Lawrence Precinct 16,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,211,000220
DOUGLAS,Lawrence Precinct 17,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,658,000230
DOUGLAS,Lawrence Precinct 17,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,391,000230
DOUGLAS,Lawrence Precinct 18,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,700,000240
DOUGLAS,Lawrence Precinct 18,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,454,000240
DOUGLAS,Lawrence Precinct 19,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,470,000250
DOUGLAS,Lawrence Precinct 19,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,489,000250
DOUGLAS,Lawrence Precinct 20,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,735,000260
DOUGLAS,Lawrence Precinct 20,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,455,000260
DOUGLAS,Lawrence Precinct 21,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,286,000270
DOUGLAS,Lawrence Precinct 21,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,120,000270
DOUGLAS,Lawrence Precinct 22,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,472,000280
DOUGLAS,Lawrence Precinct 22,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,256,000280
DOUGLAS,Lawrence Precinct 23,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,320,000290
DOUGLAS,Lawrence Precinct 23,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,163,000290
DOUGLAS,Lawrence Precinct 24,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,303,000300
DOUGLAS,Lawrence Precinct 24,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,195,000300
DOUGLAS,Lawrence Precinct 25,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,309,000310
DOUGLAS,Lawrence Precinct 25,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,60,000310
DOUGLAS,Lawrence Precinct 26,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,443,000320
DOUGLAS,Lawrence Precinct 26,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,103,000320
DOUGLAS,Lawrence Precinct 27,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,457,000330
DOUGLAS,Lawrence Precinct 27,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,136,000330
DOUGLAS,Lawrence Precinct 28,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,263,000340
DOUGLAS,Lawrence Precinct 28,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,91,000340
DOUGLAS,Lawrence Precinct 29,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,371,000350
DOUGLAS,Lawrence Precinct 29,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,115,000350
DOUGLAS,Lawrence Precinct 31,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,506,000370
DOUGLAS,Lawrence Precinct 31,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,250,000370
DOUGLAS,Lawrence Precinct 32,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,297,000380
DOUGLAS,Lawrence Precinct 32,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,146,000380
DOUGLAS,Lawrence Precinct 33,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,531,000400
DOUGLAS,Lawrence Precinct 33,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,139,000400
DOUGLAS,Lawrence Precinct 38,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,686,000450
DOUGLAS,Lawrence Precinct 38,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,366,000450
DOUGLAS,Lawrence Precinct 39,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,618,000460
DOUGLAS,Lawrence Precinct 39,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,84,000460
DOUGLAS,Lawrence Precinct 40,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,501,000470
DOUGLAS,Lawrence Precinct 40,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,71,000470
DOUGLAS,Lawrence Precinct 41 Exclave A,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00048B
DOUGLAS,Lawrence Precinct 41 Exclave A,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00048B
DOUGLAS,Lawrence Precinct 41 Exclave C,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00048D
DOUGLAS,Lawrence Precinct 41 Exclave C,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00048D
DOUGLAS,Lawrence Precinct 43 Part 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,302,00050A
DOUGLAS,Lawrence Precinct 43 Part 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,187,00050A
DOUGLAS,Lawrence Precinct 43 Part 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00050C
DOUGLAS,Lawrence Precinct 43 Part 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00050C
DOUGLAS,Lawrence Precinct 45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,563,00052A
DOUGLAS,Lawrence Precinct 45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,568,00052A
DOUGLAS,Lawrence Precinct 49,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,635,000560
DOUGLAS,Lawrence Precinct 49,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,683,000560
DOUGLAS,North Eudora Precinct 52,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,199,000600
DOUGLAS,North Eudora Precinct 52,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,210,000600
DOUGLAS,Northeast Baldwin Precinct 61,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,370,000620
DOUGLAS,Northeast Baldwin Precinct 61,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,518,000620
DOUGLAS,Northwest Baldwin Precinct 60,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,320,000630
DOUGLAS,Northwest Baldwin Precinct 60,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,429,000630
DOUGLAS,South Baldwin Precinct 62,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,302,000640
DOUGLAS,South Baldwin Precinct 62,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,525,000640
DOUGLAS,Vinland Precinct 63,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,238,000660
DOUGLAS,Vinland Precinct 63,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,374,000660
DOUGLAS,West Wakarusa Precinct 66 Part 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00067B
DOUGLAS,West Wakarusa Precinct 66 Part 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00067B
DOUGLAS,East Wakarusa H38 Precinct 65 Part 3 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120020
DOUGLAS,East Wakarusa H38 Precinct 65 Part 3 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120020
DOUGLAS,East Wakarusa H38 Precinct 65 Part 3 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,20,120030
DOUGLAS,East Wakarusa H38 Precinct 65 Part 3 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,11,120030
DOUGLAS,Grant Township S2 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,15,120040
DOUGLAS,Grant Township S2 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,11,120040
DOUGLAS,Grant Township S3 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,71,120050
DOUGLAS,Grant Township S3 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,68,120050
DOUGLAS,Grant Township S3 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,27,120060
DOUGLAS,Grant Township S3 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,12,120060
DOUGLAS,Kawaka Township S19,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,267,120070
DOUGLAS,Kawaka Township S19,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,413,120070
DOUGLAS,Kawaka Township S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,60,120080
DOUGLAS,Kawaka Township S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,60,120080
DOUGLAS,Lawrence Precinct 30 S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,117,120090
DOUGLAS,Lawrence Precinct 30 S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,56,120090
DOUGLAS,Lawrence Precinct 30 S3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,222,120100
DOUGLAS,Lawrence Precinct 30 S3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,45,120100
DOUGLAS,Lawrence Precinct 34 S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,318,120110
DOUGLAS,Lawrence Precinct 34 S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,88,120110
DOUGLAS,Lawrence Precinct 34 S3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,72,120120
DOUGLAS,Lawrence Precinct 34 S3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,13,120120
DOUGLAS,Lawrence Precinct 35 S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,482,120130
DOUGLAS,Lawrence Precinct 35 S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,128,120130
DOUGLAS,Lawrence Precinct 35 S3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,29,120140
DOUGLAS,Lawrence Precinct 35 S3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,15,120140
DOUGLAS,Lawrence Precinct 36 S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,339,120150
DOUGLAS,Lawrence Precinct 36 S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,129,120150
DOUGLAS,Lawrence Precinct 37 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,525,120170
DOUGLAS,Lawrence Precinct 37 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,225,120170
DOUGLAS,Lawrence Precinct 38 Part 2 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120190
DOUGLAS,Lawrence Precinct 38 Part 2 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120190
DOUGLAS,Lawrence Precinct 41 S2 H45 A,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,12021A
DOUGLAS,Lawrence Precinct 41 S2 H45 A,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,12021A
DOUGLAS,Lawrence Precinct 41 S2 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120210
DOUGLAS,Lawrence Precinct 41 S2 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120210
DOUGLAS,Lawrence Precinct 41 S2 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,9,120220
DOUGLAS,Lawrence Precinct 41 S2 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,4,120220
DOUGLAS,Lawrence Precinct 41 S3 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,1,120230
DOUGLAS,Lawrence Precinct 41 S3 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120230
DOUGLAS,Lawrence Precinct 41 S3 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,827,120240
DOUGLAS,Lawrence Precinct 41 S3 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,245,120240
DOUGLAS,Lawrence Precinct 42 Part 1 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,203,120250
DOUGLAS,Lawrence Precinct 42 Part 1 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,114,120250
DOUGLAS,Lawrence Precinct 42 Part 1 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,194,120260
DOUGLAS,Lawrence Precinct 42 Part 1 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,63,120260
DOUGLAS,Lawrence Precinct 44 H44,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,213,120270
DOUGLAS,Lawrence Precinct 44 H44,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,118,120270
DOUGLAS,Lawrence Precinct 44 H45 A,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,12028A
DOUGLAS,Lawrence Precinct 44 H45 A,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,12028A
DOUGLAS,Lawrence Precinct 44 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,293,120280
DOUGLAS,Lawrence Precinct 44 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,200,120280
DOUGLAS,Lawrence Precinct 46 S19,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120290
DOUGLAS,Lawrence Precinct 46 S19,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120290
DOUGLAS,Lawrence Precinct 46 S3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,895,120300
DOUGLAS,Lawrence Precinct 46 S3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,459,120300
DOUGLAS,Lecompton Township Precinct 57 S19,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,48,120310
DOUGLAS,Lecompton Township Precinct 57 S19,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,87,120310
DOUGLAS,Lecompton Township Precinct 57 S2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,179,120320
DOUGLAS,Lecompton Township Precinct 57 S2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,269,120320
DOUGLAS,Marion Township Precinct 59 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,115,120330
DOUGLAS,Marion Township Precinct 59 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,155,120330
DOUGLAS,Marion Township Precinct 59 H54,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,52,120340
DOUGLAS,Marion Township Precinct 59 H54,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,125,120340
DOUGLAS,North Wakarusa Precinct 64 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,119,120350
DOUGLAS,North Wakarusa Precinct 64 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,83,120350
DOUGLAS,North Wakarusa Precinct 64 H46,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120360
DOUGLAS,North Wakarusa Precinct 64 H46,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,2,120360
DOUGLAS,South Eudora Precinct 53 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,153,120370
DOUGLAS,South Eudora Precinct 53 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,286,120370
DOUGLAS,South Eudora Precinct 53 H42,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,190,120380
DOUGLAS,South Eudora Precinct 53 H42,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,310,120380
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,110,120390
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,143,120390
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,90,120400
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,115,120400
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,120401
DOUGLAS,West Wakarusa Precinct 66 Part 1 S19 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120401
DOUGLAS,West Wakarusa Precinct 66 Part 1 S3 H10,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,71,120410
DOUGLAS,West Wakarusa Precinct 66 Part 1 S3 H10,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,96,120410
DOUGLAS,West Wakarusa Precinct 66 Part 1 S3 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,3,120420
DOUGLAS,West Wakarusa Precinct 66 Part 1 S3 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,120420
DOUGLAS,Willow Springs Township S19 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,163,120430
DOUGLAS,Willow Springs Township S19 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,176,120430
DOUGLAS,Willow Springs Township S19 H54,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,82,120440
DOUGLAS,Willow Springs Township S19 H54,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,214,120440
DOUGLAS,Willow Springs Township S3 H45,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,34,120450
DOUGLAS,Willow Springs Township S3 H45,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,36,120450
DOUGLAS,Willow Springs Township S3 H54,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,32,120460
DOUGLAS,Willow Springs Township S3 H54,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,42,120460
DOUGLAS,Lawrence Precinct 75,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,160010
DOUGLAS,Lawrence Precinct 75,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,160010
DOUGLAS,Lawrence Precinct 76,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,27,160020
DOUGLAS,Lawrence Precinct 76,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,8,160020
DOUGLAS,Lawrence Precinct 77,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,266,160030
DOUGLAS,Lawrence Precinct 77,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,172,160030
DOUGLAS,East Wakarusa H10 Precinct 65,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,167,200010
DOUGLAS,East Wakarusa H10 Precinct 65,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,225,200010
DOUGLAS,Lawrence Precinct 42 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,400010
DOUGLAS,Lawrence Precinct 42 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,400010
DOUGLAS,Lawrence Precinct 47,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,240,400030
DOUGLAS,Lawrence Precinct 47,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,201,400030
DOUGLAS,Lawrence Precinct 48,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,544,400040
DOUGLAS,Lawrence Precinct 48,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,446,400040
DOUGLAS,West Eudora Precinct 50 Part 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,23,400050
DOUGLAS,West Eudora Precinct 50 Part 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,13,400050
DOUGLAS,Lawrence Precinct 42 Part 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,400080
DOUGLAS,Lawrence Precinct 42 Part 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,400080
DOUGLAS,West Eudora Precinct 50 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,341,400090
DOUGLAS,West Eudora Precinct 50 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,535,400090
DOUGLAS,West Eudora Precinct 50 Part 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,400100
DOUGLAS,West Eudora Precinct 50 Part 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,400100
DOUGLAS,West Wakarusa Precinct 66 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,400110
DOUGLAS,West Wakarusa Precinct 66 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,400110
DOUGLAS,Lawrence Precinct 68,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900010
DOUGLAS,Lawrence Precinct 68,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900010
DOUGLAS,Lawrence Precinct 69,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900020
DOUGLAS,Lawrence Precinct 69,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900020
DOUGLAS,Lawrence Precinct 70,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,2,900040
DOUGLAS,Lawrence Precinct 70,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,6,900040
DOUGLAS,Lawrence Precinct 71,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,581,900050
DOUGLAS,Lawrence Precinct 71,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,501,900050
DOUGLAS,Lawrence Precinct 72,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900060
DOUGLAS,Lawrence Precinct 72,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900060
DOUGLAS,Lawrence Precinct 73,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900070
DOUGLAS,Lawrence Precinct 73,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900070
DOUGLAS,Lawrence Precinct 74,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,653,900080
DOUGLAS,Lawrence Precinct 74,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,483,900080
DOUGLAS,Lawrence Precinct 43 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,462,900090
DOUGLAS,Lawrence Precinct 43 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,336,900090
DOUGLAS,East Wakarusa H10 Precinct 65 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900100
DOUGLAS,East Wakarusa H10 Precinct 65 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900100
DOUGLAS,East Wakarusa H38 Precinct 65 Part 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900110
DOUGLAS,East Wakarusa H38 Precinct 65 Part 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900110
DOUGLAS,East Wakarusa H38 Precinct 65 Part 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,2,900120
DOUGLAS,East Wakarusa H38 Precinct 65 Part 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,1,900120
DOUGLAS,East Wakarusa H38 Precinct 65 Part 4,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900130
DOUGLAS,East Wakarusa H38 Precinct 65 Part 4,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900130
DOUGLAS,East Wakarusa H38 Precinct 65 Part 5,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900140
DOUGLAS,East Wakarusa H38 Precinct 65 Part 5,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900140
DOUGLAS,Lawrence Precinct 42 Part 4,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900150
DOUGLAS,Lawrence Precinct 42 Part 4,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900150
DOUGLAS,Lawrence Precinct 38 Part 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900160
DOUGLAS,Lawrence Precinct 38 Part 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900160
DOUGLAS,Lawrence Precinct 42 Part 5,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,900170
DOUGLAS,Lawrence Precinct 42 Part 5,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,900170
EDWARDS,Belpre Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,12,000010
EDWARDS,Belpre Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,51,000010
EDWARDS,Franklin Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,000020
EDWARDS,Franklin Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,33,000020
EDWARDS,Jackson Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,4,000030
EDWARDS,Jackson Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,26,000030
EDWARDS,Kinsley Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,7,000040
EDWARDS,Kinsley Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,53,000040
EDWARDS,Kinsley Ward 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,52,000050
EDWARDS,Kinsley Ward 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,205,000050
EDWARDS,Kinsley Ward 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,73,00006A
EDWARDS,Kinsley Ward 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,202,00006A
EDWARDS,Kinsley Ward 2 Exclave,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00006B
EDWARDS,Kinsley Ward 2 Exclave,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00006B
EDWARDS,Lincoln Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,4,000070
EDWARDS,Lincoln Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,53,000070
EDWARDS,Logan Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,000080
EDWARDS,Logan Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,17,000080
EDWARDS,North Brown Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,2,000090
EDWARDS,North Brown Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,23,000090
EDWARDS,South Brown Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,2,000100
EDWARDS,South Brown Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,39,000100
EDWARDS,Trenton Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,12,000110
EDWARDS,Trenton Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,114,000110
EDWARDS,Wayne Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,29,000120
EDWARDS,Wayne Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,120,000120
ELK,Elk Falls Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,10,000010
