Offical Election Results
Anderson County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Walker Township","USD #365 Board of Education Position 7","WRITE IN","0","9.96%"
"Washington Township","Extension District Board of Directors","Michelle Cunningham","15","11.06%"
"Washington Township","Extension District Board of Directors","Elaine Holloway","14","11.06%"
"Washington Township","Extension District Board of Directors","WRITE IN","0","11.06%"
"Washington Township","USD #365 Board of Education Position 1","Roger Shilling","21","11.06%"
"Washington Township","USD #365 Board of Education Position 1","WRITE IN","0","11.06%"
"Washington Township","USD #365 Board of Education Position 2","Matthew Self","20","11.06%"
"Washington Township","USD #365 Board of Education Position 2","WRITE IN","0","11.06%"
"Washington Township","USD #365 Board of Education Position 3","Brian Schafer","20","11.06%"
"Washington Township","USD #365 Board of Education Position 3","WRITE IN","0","11.06%"
"Washington Township","USD #365 Board of Education Position 7","Justin Kohlmeier","16","11.06%"
"Washington Township","USD #365 Board of Education Position 7","Adam Caylor","6","11.06%"
"Washington Township","USD #365 Board of Education Position 7","WRITE IN","0","11.06%"
"Welda Township","Extension District Board of Directors","Michelle Cunningham","10","12.68%"
"Welda Township","Extension District Board of Directors","Elaine Holloway","20","12.68%"
"Welda Township","Extension District Board of Directors","WRITE IN","1","12.68%"
"Welda Township","USD #365 Board of Education Position 1","Roger Shilling","20","12.68%"
"Welda Township","USD #365 Board of Education Position 1","WRITE IN","0","12.68%"
"Welda Township","USD #365 Board of Education Position 2","Matthew Self","16","12.68%"
"Welda Township","USD #365 Board of Education Position 2","WRITE IN","1","12.68%"
"Welda Township","USD #365 Board of Education Position 3","Brian Schafer","18","12.68%"
"Welda Township","USD #365 Board of Education Position 3","WRITE IN","0","12.68%"
"Welda Township","USD #365 Board of Education Position 7","Justin Kohlmeier","7","12.68%"
"Welda Township","USD #365 Board of Education Position 7","Adam Caylor","14","12.68%"
"Welda Township","USD #365 Board of Education Position 7","WRITE IN","0","12.68%"
"Welda Township","USD #479 Board of Education Position 1","Jamie L. Henderson","2","12.68%"
"Welda Township","USD #479 Board of Education Position 1","L. Jason Beckmon","3","12.68%"
"Welda Township","USD #479 Board of Education Position 1","WRITE IN","0","12.68%"
"Welda Township","USD #479 Board of Education Position 2","Kevin Nilges","3","12.68%"
"Welda Township","USD #479 Board of Education Position 2","WRITE IN","1","12.68%"
"Welda Township","USD #479 Board of Education Position 3","Laura Schmidt","4","12.68%"
"Welda Township","USD #479 Board of Education Position 3","WRITE IN","0","12.68%"
"Welda Township","USD #479 Board of Education Position 7","Nathan Beckmon","4","12.68%"
"Welda Township","USD #479 Board of Education Position 7","WRITE IN","0","12.68%"
"Welda Township","USD #479 Bond Election Question","Yes","3","12.68%"
"Welda Township","USD #479 Bond Election Question","No","2","12.68%"
"Westphalia City","Extension District Board of Directors","Michelle Cunningham","7","18.89%"
"Westphalia City","Extension District Board of Directors","Elaine Holloway","16","18.89%"
"Westphalia City","Extension District Board of Directors","WRITE IN","0","18.89%"
"Westphalia City","USD #365 Board of Education Position 1","Roger Shilling","17","18.89%"
"Westphalia City","USD #365 Board of Education Position 1","WRITE IN","0","18.89%"
"Westphalia City","USD #365 Board of Education Position 2","Matthew Self","16","18.89%"
"Westphalia City","USD #365 Board of Education Position 2","WRITE IN","0","18.89%"
"Westphalia City","USD #365 Board of Education Position 3","Brian Schafer","14","18.89%"
"Westphalia City","USD #365 Board of Education Position 3","WRITE IN","0","18.89%"
"Westphalia City","USD #365 Board of Education Position 7","Justin Kohlmeier","5","18.89%"
"Westphalia City","USD #365 Board of Education Position 7","Adam Caylor","10","18.89%"
"Westphalia City","USD #365 Board of Education Position 7","WRITE IN","0","18.89%"
"Westphalia City","Westphalia Mayor","Quinten Webber","5","18.89%"
"Westphalia City","Westphalia Mayor","WRITE IN","0","18.89%"
"Westphalia City","Westphalia City Councilmember","Benjamin Hess","5","18.89%"
"Westphalia City","Westphalia City Councilmember","Drake Dieker","4","18.89%"
"Westphalia City","Westphalia City Councilmember","Samuel Pitts","4","18.89%"
"Westphalia City","Westphalia City Councilmember","John Hess","3","18.89%"
"Westphalia City","Westphalia City Councilmember","Jim Nolan","3","18.89%"
"Westphalia City","Westphalia City Councilmember","WRITE-IN 124","1","18.89%"
"Westphalia Township","Extension District Board of Directors","Michelle Cunningham","5","9.35%"
"Westphalia Township","Extension District Board of Directors","Elaine Holloway","12","9.35%"
"Westphalia Township","Extension District Board of Directors","WRITE IN","0","9.35%"
"Westphalia Township","USD #365 Board of Education Position 1","Roger Shilling","13","9.35%"
"Westphalia Township","USD #365 Board of Education Position 1","WRITE IN","0","9.35%"
"Westphalia Township","USD #365 Board of Education Position 2","Matthew Self","10","9.35%"
"Westphalia Township","USD #365 Board of Education Position 2","WRITE IN","0","9.35%"
"Westphalia Township","USD #365 Board of Education Position 3","Brian Schafer","10","9.35%"
"Westphalia Township","USD #365 Board of Education Position 3","WRITE IN","0","9.35%"
"Westphalia Township","USD #365 Board of Education Position 7","Justin Kohlmeier","2","9.35%"
"Westphalia Township","USD #365 Board of Education Position 7","Adam Caylor","10","9.35%"
"Westphalia Township","USD #365 Board of Education Position 7","WRITE IN","0","9.35%"
